{'reward_ctrl': -0.19475688626170531, 'reward_dist': -0.11215734920258476}
{'reward_ctrl': -0.20351323806290902, 'reward_dist': -0.23541255523252455}
{'reward_ctrl': -0.16523704470534686, 'reward_dist': -0.24567617814925258}
{'reward_ctrl': -0.28387690737329119, 'reward_dist': -0.25454767439811882}
{'reward_ctrl': -0.60264458975678481, 'reward_dist': -0.26102458285358127}
{'reward_ctrl': -0.094804450566568638, 'reward_dist': -0.26507188956698752}
{'reward_ctrl': -1.1552652833141153, 'reward_dist': -0.26806559695772481}
{'reward_ctrl': -0.41828613953202121, 'reward_dist': -0.27006501121058818}
{'reward_ctrl': -1.5016857915208184, 'reward_dist': -0.27063284263241205}
{'reward_ctrl': -0.26960522706278051, 'reward_dist': -0.26688645282002382}
{'reward_ctrl': -0.49200499139571013, 'reward_dist': -0.25651365182955699}
{'reward_ctrl': -0.2053880016312504, 'reward_dist': -0.24369969638696845}
{'reward_ctrl': -0.3406588668979148, 'reward_dist': -0.23117827015064729}
{'reward_ctrl': -0.09346063113885858, 'reward_dist': -0.21619917818645765}
{'reward_ctrl': -0.58325303455803035, 'reward_dist': -0.1988742215527142}
{'reward_ctrl': -0.65608929221139256, 'reward_dist': -0.1801030562129132}
{'reward_ctrl': -1.0459480004589217, 'reward_dist': -0.15686366896122947}
{'reward_ctrl': -1.2745334977769649, 'reward_dist': -0.12750728231656322}
{'reward_ctrl': -0.28816714374673652, 'reward_dist': -0.10074450011883156}
{'reward_ctrl': -0.73986063687914094, 'reward_dist': -0.091189487552656587}
{'reward_ctrl': -0.81469249353191198, 'reward_dist': -0.10448475365278537}
{'reward_ctrl': -0.20517692889955444, 'reward_dist': -0.13687253369474472}
{'reward_ctrl': -0.207229740737325, 'reward_dist': -0.17376558545393075}
{'reward_ctrl': -0.15141764472937111, 'reward_dist': -0.20666867835517494}
{'reward_ctrl': -0.5053511398821755, 'reward_dist': -0.2318863399777128}
{'reward_ctrl': -0.17188689335239346, 'reward_dist': -0.24781898211906378}
{'reward_ctrl': -0.74596569044708649, 'reward_dist': -0.25562224067336348}
{'reward_ctrl': -0.053839183323979807, 'reward_dist': -0.25679504719283797}
{'reward_ctrl': -0.72407717746749412, 'reward_dist': -0.25410690789550333}
{'reward_ctrl': -0.15040676278890211, 'reward_dist': -0.24509879560212292}
{'reward_ctrl': -0.33402911304287369, 'reward_dist': -0.22807311635401445}
{'reward_ctrl': -0.54469281256221302, 'reward_dist': -0.20545701028883229}
{'reward_ctrl': -0.5298499783867836, 'reward_dist': -0.17819633644595267}
{'reward_ctrl': -0.18008001315541641, 'reward_dist': -0.15074119342379177}
{'reward_ctrl': -0.95709439753895298, 'reward_dist': -0.12716840216024414}
{'reward_ctrl': -1.4325569850783748, 'reward_dist': -0.10981195298830913}
{'reward_ctrl': -0.14204645713662359, 'reward_dist': -0.10566924146875695}
{'reward_ctrl': -1.3359234922235146, 'reward_dist': -0.1158300383358533}
{'reward_ctrl': -0.72187445310411658, 'reward_dist': -0.13158917190462105}
{'reward_ctrl': -0.31352545111487962, 'reward_dist': -0.15019587069530957}
{'reward_ctrl': -1.1658215759846455, 'reward_dist': -0.17183828338671489}
{'reward_ctrl': -1.5940897065289337, 'reward_dist': -0.19191856339538038}
{'reward_ctrl': -0.26450962157320607, 'reward_dist': -0.21103570458887422}
{'reward_ctrl': -0.40283150403539658, 'reward_dist': -0.22914624267652497}
{'reward_ctrl': -0.082498029500682316, 'reward_dist': -0.24203474355423898}
{'reward_ctrl': -0.34988781558186677, 'reward_dist': -0.12467712289600878}
{'reward_ctrl': -0.67879700968821732, 'reward_dist': -0.12569685825405566}
{'reward_ctrl': -1.4314781845004789, 'reward_dist': -0.12964621152580746}
{'reward_ctrl': -0.59062761333372538, 'reward_dist': -0.13223308404750753}
{'reward_ctrl': -0.8141007305796204, 'reward_dist': -0.13082826811628587}
{'reward_ctrl': -0.22860116071860254, 'reward_dist': -0.13072386607037509}
{'reward_ctrl': -0.38206847742810957, 'reward_dist': -0.13174156195739781}
{'reward_ctrl': -0.52424522120842854, 'reward_dist': -0.13426132159900439}
{'reward_ctrl': -0.20800413609141266, 'reward_dist': -0.14138604483822328}
{'reward_ctrl': -0.93751771979871812, 'reward_dist': -0.15049630646851586}
{'reward_ctrl': -0.8431103200308121, 'reward_dist': -0.15500511680360043}
{'reward_ctrl': -0.46663214672926395, 'reward_dist': -0.1521361225615854}
{'reward_ctrl': -1.0139974611098235, 'reward_dist': -0.1444740076611615}
{'reward_ctrl': -1.2334187194882975, 'reward_dist': -0.13323666823504901}
{'reward_ctrl': -0.9895450356540112, 'reward_dist': -0.12275019479695441}
{'reward_ctrl': -0.6316311649717461, 'reward_dist': -0.11740798645440495}
{'reward_ctrl': -0.36623203872484794, 'reward_dist': -0.11352357336500343}
{'reward_ctrl': -0.25763992335032143, 'reward_dist': -0.11054531302957846}
{'reward_ctrl': -0.99530666620689567, 'reward_dist': -0.10982697081323707}
{'reward_ctrl': -1.2785644441418835, 'reward_dist': -0.11245012752808813}
{'reward_ctrl': -1.0819609027674963, 'reward_dist': -0.1174231875396189}
{'reward_ctrl': -1.5317333638418313, 'reward_dist': -0.1212991895843019}
{'reward_ctrl': -0.92055285167525747, 'reward_dist': -0.13126515532153138}
{'reward_ctrl': -0.74039739783599268, 'reward_dist': -0.14588328140286805}
{'reward_ctrl': -1.7595577277092647, 'reward_dist': -0.16215817353169792}
{'reward_ctrl': -0.34885975328167973, 'reward_dist': -0.18858827480079993}
{'reward_ctrl': -0.16874805169081181, 'reward_dist': -0.22099597004364474}
{'reward_ctrl': -1.4788731664494881, 'reward_dist': -0.25045708744579148}
{'reward_ctrl': -1.0175732650096108, 'reward_dist': -0.2743828347765549}
{'reward_ctrl': -0.44226441121748572, 'reward_dist': -0.29398170083673358}
{'reward_ctrl': -0.2438861238126806, 'reward_dist': -0.30638358310652269}
{'reward_ctrl': -1.1476621215760878, 'reward_dist': -0.30546894864562851}
{'reward_ctrl': -0.71271335519246881, 'reward_dist': -0.28841535647560196}
{'reward_ctrl': -1.437078931567473, 'reward_dist': -0.25392355603153594}
{'reward_ctrl': -0.0033511924856197972, 'reward_dist': -0.2041824725807711}
{'reward_ctrl': -0.52391475577341451, 'reward_dist': -0.14663922151104913}
{'reward_ctrl': -1.1235662715004662, 'reward_dist': -0.086403336489100396}
{'reward_ctrl': -1.3731762641610437, 'reward_dist': -0.026876608633152593}
{'reward_ctrl': -0.42806264033089969, 'reward_dist': -0.031966710679027566}
{'reward_ctrl': -0.14972551811754348, 'reward_dist': -0.08370622817862125}
{'reward_ctrl': -0.68920544812799034, 'reward_dist': -0.10657339537694101}
{'reward_ctrl': -0.60326901452794268, 'reward_dist': -0.10510903103056531}
{'reward_ctrl': -0.036633156388417153, 'reward_dist': -0.10214688529569105}
{'reward_ctrl': -1.1093550744791651, 'reward_dist': -0.10023477114985256}
{'reward_ctrl': -1.829285449640194, 'reward_dist': -0.10244592934058662}
{'reward_ctrl': -0.26381697907266527, 'reward_dist': -0.10688019570794331}
{'reward_ctrl': -0.34302614753735072, 'reward_dist': -0.11011405682449869}
{'reward_ctrl': -0.2298306764344204, 'reward_dist': -0.11389890391470335}
{'reward_ctrl': -1.2968411505512227, 'reward_dist': -0.1173684065176638}
{'reward_ctrl': -1.2144274559048815, 'reward_dist': -0.12009824869964066}
{'reward_ctrl': -0.35354341316787852, 'reward_dist': -0.1932476798947835}
{'reward_ctrl': -0.6167316875446156, 'reward_dist': -0.19310288328711339}
{'reward_ctrl': -0.032329266378103252, 'reward_dist': -0.18809423624123647}
{'reward_ctrl': -1.124324521042011, 'reward_dist': -0.17868828654213861}
{'reward_ctrl': -0.58279976037205383, 'reward_dist': -0.16892660043478627}
{'reward_ctrl': -1.3044143280574891, 'reward_dist': -0.15738743289415935}
{'reward_ctrl': -0.4120098520025442, 'reward_dist': -0.13690867660052564}
{'reward_ctrl': -0.10561140067176861, 'reward_dist': -0.11321576544423419}
{'reward_ctrl': -0.57786150242590217, 'reward_dist': -0.095856241362208106}
{'reward_ctrl': -1.1352175577842623, 'reward_dist': -0.077949942539643644}
{'reward_ctrl': -0.010215043493024498, 'reward_dist': -0.060478152296918865}
{'reward_ctrl': -1.0549541673219209, 'reward_dist': -0.052715646781353404}
{'reward_ctrl': -0.59820958086994902, 'reward_dist': -0.059409718506510299}
{'reward_ctrl': -0.057906646591476152, 'reward_dist': -0.075419305615780918}
{'reward_ctrl': -0.51310960007110551, 'reward_dist': -0.094645127236616014}
{'reward_ctrl': -0.29313083271955398, 'reward_dist': -0.11517482472318837}
{'reward_ctrl': -0.99726582451961143, 'reward_dist': -0.13213860302810204}
{'reward_ctrl': -1.0790573750832892, 'reward_dist': -0.14572106460308268}
{'reward_ctrl': -0.85313759400601374, 'reward_dist': -0.15176658788554032}
{'reward_ctrl': -0.70287467658168734, 'reward_dist': -0.15217037504604833}
{'reward_ctrl': -0.70294641209666375, 'reward_dist': -0.14867405330519828}
{'reward_ctrl': -0.64395948428986038, 'reward_dist': -0.13577941148255646}
{'reward_ctrl': -0.41693734943447808, 'reward_dist': -0.11589035002621466}
{'reward_ctrl': -0.078510088494849029, 'reward_dist': -0.095564616944437505}
{'reward_ctrl': -0.677588635674231, 'reward_dist': -0.0788217450518965}
{'reward_ctrl': -0.95529216277965878, 'reward_dist': -0.059835423623745741}
{'reward_ctrl': -0.66708020305081628, 'reward_dist': -0.043580159173331502}
{'reward_ctrl': -0.56019698229906212, 'reward_dist': -0.03688683390073634}
{'reward_ctrl': -0.38293555694914105, 'reward_dist': -0.03102018186125876}
{'reward_ctrl': -0.25439759332600398, 'reward_dist': -0.022990765945004613}
{'reward_ctrl': -1.2350867749499215, 'reward_dist': -0.012845415894909897}
{'reward_ctrl': -0.15705801594820165, 'reward_dist': -0.0092095701173730265}
{'reward_ctrl': -0.33586068328181096, 'reward_dist': -0.030286868478856251}
{'reward_ctrl': -1.0741672350910383, 'reward_dist': -0.048130953205397058}
{'reward_ctrl': -0.02899737339200574, 'reward_dist': -0.068263449818945041}
{'reward_ctrl': -1.0799287743605888, 'reward_dist': -0.091459322421822919}
{'reward_ctrl': -0.85472902980787269, 'reward_dist': -0.11650250747621445}
{'reward_ctrl': -0.52525321856698182, 'reward_dist': -0.14710949086376318}
{'reward_ctrl': -1.3514776372722048, 'reward_dist': -0.18300679686331786}
{'reward_ctrl': -1.4430852559177918, 'reward_dist': -0.2191969713136864}
{'reward_ctrl': -0.59230632185999343, 'reward_dist': -0.25758001270614972}
{'reward_ctrl': -1.0989975801461338, 'reward_dist': -0.29284979463855593}
{'reward_ctrl': -0.65190889379949424, 'reward_dist': -0.31708117545701858}
{'reward_ctrl': -0.28832341371250997, 'reward_dist': -0.32251231578913597}
{'reward_ctrl': -0.65548157865676293, 'reward_dist': -0.30790351339688515}
{'reward_ctrl': -0.21618222450944877, 'reward_dist': -0.27727059854634595}
{'reward_ctrl': -0.1137599261410103, 'reward_dist': -0.23812554340716649}
{'reward_ctrl': -0.53004902883778116, 'reward_dist': -0.19163885954163568}
{'reward_ctrl': -0.71612228887939433, 'reward_dist': -0.13513858147737412}
{'reward_ctrl': -0.25468457167029629, 'reward_dist': -0.073515208240911747}
{'reward_ctrl': -0.56700077139237082, 'reward_dist': -0.15889130679564495}
{'reward_ctrl': -0.46830844582682452, 'reward_dist': -0.15998879192076015}
{'reward_ctrl': -0.91214434379305964, 'reward_dist': -0.16022684710744639}
{'reward_ctrl': -0.1978218973021359, 'reward_dist': -0.16343796484073372}
{'reward_ctrl': -0.57035332173699826, 'reward_dist': -0.17196772085577383}
{'reward_ctrl': -0.56576761005084064, 'reward_dist': -0.17649559752888658}
{'reward_ctrl': -1.3845459848182133, 'reward_dist': -0.17626660859404047}
{'reward_ctrl': -0.4379973533221137, 'reward_dist': -0.17838894566399374}
{'reward_ctrl': -0.25326385667903112, 'reward_dist': -0.18485579222539475}
{'reward_ctrl': -0.88636333455182648, 'reward_dist': -0.19440353348569997}
{'reward_ctrl': -0.48875154191694953, 'reward_dist': -0.20953419502238613}
{'reward_ctrl': -0.81807575722862447, 'reward_dist': -0.22711113625984269}
{'reward_ctrl': -0.30513456903936015, 'reward_dist': -0.24614983087564321}
{'reward_ctrl': -0.95347344780268262, 'reward_dist': -0.26391942929720197}
{'reward_ctrl': -1.1788168918429882, 'reward_dist': -0.28043984370138414}
{'reward_ctrl': -0.58543046402314702, 'reward_dist': -0.29777498343221653}
{'reward_ctrl': -0.037710032019814432, 'reward_dist': -0.31226511044292093}
{'reward_ctrl': -0.82266367966550413, 'reward_dist': -0.32072528965093727}
{'reward_ctrl': -0.87955143655939749, 'reward_dist': -0.32244709191883003}
{'reward_ctrl': -1.2802735541351276, 'reward_dist': -0.31451224112227871}
{'reward_ctrl': -0.062853059827470303, 'reward_dist': -0.29438920109314953}
{'reward_ctrl': -0.23838415280747741, 'reward_dist': -0.26468764766534847}
{'reward_ctrl': -0.35636266919140092, 'reward_dist': -0.22942062376274847}
{'reward_ctrl': -0.60178038634810582, 'reward_dist': -0.19092605362074064}
{'reward_ctrl': -1.4606998025348248, 'reward_dist': -0.15269928057321619}
{'reward_ctrl': -0.72702731057525538, 'reward_dist': -0.12057446243337644}
{'reward_ctrl': -0.85592188946910985, 'reward_dist': -0.091007547135884617}
{'reward_ctrl': -0.68478194688528427, 'reward_dist': -0.064676447951796431}
{'reward_ctrl': -0.14483492908039194, 'reward_dist': -0.050919319663398757}
{'reward_ctrl': -0.66401370668915605, 'reward_dist': -0.05178272628492691}
{'reward_ctrl': -0.62515348093959255, 'reward_dist': -0.058148741989310235}
{'reward_ctrl': -0.62505156329418921, 'reward_dist': -0.069565171701563608}
{'reward_ctrl': -1.1048996603634516, 'reward_dist': -0.086877345227752437}
{'reward_ctrl': -0.39273350167145538, 'reward_dist': -0.10149004010647276}
{'reward_ctrl': -0.1156668483867842, 'reward_dist': -0.11002566311428312}
{'reward_ctrl': -0.15268265168278575, 'reward_dist': -0.11286225480836146}
{'reward_ctrl': -1.2129631564109138, 'reward_dist': -0.11061135011466706}
{'reward_ctrl': -0.053763003560618, 'reward_dist': -0.10525312557226187}
{'reward_ctrl': -0.11327387634852459, 'reward_dist': -0.099914765823872681}
{'reward_ctrl': -0.62706863090679033, 'reward_dist': -0.098401134881811292}
{'reward_ctrl': -0.15003515185270458, 'reward_dist': -0.10157512844887746}
{'reward_ctrl': -1.0460447773328172, 'reward_dist': -0.10658128787425486}
{'reward_ctrl': -0.91342889495359991, 'reward_dist': -0.1105488103202549}
{'reward_ctrl': -0.56293702733648254, 'reward_dist': -0.11269044485819131}
{'reward_ctrl': -0.48997649910987773, 'reward_dist': -0.11486619814271876}
{'reward_ctrl': -0.95927692224000394, 'reward_dist': -0.11619642726816184}
{'reward_ctrl': -1.313520069791045, 'reward_dist': -0.11838043304874071}
{'reward_ctrl': -0.13245587237639364, 'reward_dist': -0.12224680938953986}
{'reward_ctrl': -0.61128272614386669, 'reward_dist': -0.12815600256954729}
{'reward_ctrl': -0.99063284472402535, 'reward_dist': -0.13305841328790641}
{'reward_ctrl': -1.1982518679773668, 'reward_dist': -0.40308742538761655}
{'reward_ctrl': -0.17369038086892924, 'reward_dist': -0.40077805737917904}
{'reward_ctrl': -0.76012520703837472, 'reward_dist': -0.39641202436032719}
{'reward_ctrl': -0.074601505573977392, 'reward_dist': -0.39474310266359269}
{'reward_ctrl': -1.0106615894637219, 'reward_dist': -0.39505357295785959}
{'reward_ctrl': -0.18134492392627882, 'reward_dist': -0.39615930326209092}
{'reward_ctrl': -0.79168675907179742, 'reward_dist': -0.39684325069977766}
{'reward_ctrl': -0.72954861035916252, 'reward_dist': -0.39491742094788951}
{'reward_ctrl': -0.65118771380335971, 'reward_dist': -0.39168625338584562}
{'reward_ctrl': -0.94222338891968438, 'reward_dist': -0.39102438293716563}
{'reward_ctrl': -0.3544367241550701, 'reward_dist': -0.39298687560583562}
{'reward_ctrl': -1.0085740980502038, 'reward_dist': -0.39324211876489379}
{'reward_ctrl': -1.0277882309722606, 'reward_dist': -0.39440485754348714}
{'reward_ctrl': -0.59528440438976338, 'reward_dist': -0.39503958291073166}
{'reward_ctrl': -0.24567476315290615, 'reward_dist': -0.39251571427764759}
{'reward_ctrl': -0.32062623622983166, 'reward_dist': -0.39122025085110312}
{'reward_ctrl': -0.66754384734560279, 'reward_dist': -0.39296353259501587}
{'reward_ctrl': -1.1507768464491277, 'reward_dist': -0.39363467246632861}
{'reward_ctrl': -0.80236805276833445, 'reward_dist': -0.39303657181392065}
{'reward_ctrl': -0.96358302511617644, 'reward_dist': -0.39236002741024512}
{'reward_ctrl': -0.3427243743428583, 'reward_dist': -0.39173596180013992}
{'reward_ctrl': -0.56936057940533746, 'reward_dist': -0.39077508064619154}
{'reward_ctrl': -0.088214005131859244, 'reward_dist': -0.38673437575524544}
{'reward_ctrl': -0.91925942474647349, 'reward_dist': -0.38215204972344613}
{'reward_ctrl': -0.96439837873449741, 'reward_dist': -0.37415769092697648}
{'reward_ctrl': -1.068932724455022, 'reward_dist': -0.36254191604572983}
{'reward_ctrl': -0.42504375254097793, 'reward_dist': -0.34594247347069657}
{'reward_ctrl': -0.96198090707316541, 'reward_dist': -0.31946860647655589}
{'reward_ctrl': -1.3796658365203391, 'reward_dist': -0.29445577010124468}
{'reward_ctrl': -0.56132608617841007, 'reward_dist': -0.27510154603873632}
{'reward_ctrl': -0.70188644723480631, 'reward_dist': -0.25369345628533346}
{'reward_ctrl': -0.22238410060289412, 'reward_dist': -0.234663892872265}
{'reward_ctrl': -0.79591717959419594, 'reward_dist': -0.21877238781323721}
{'reward_ctrl': -1.2187247058985793, 'reward_dist': -0.20098537062682734}
{'reward_ctrl': -0.82236912413247876, 'reward_dist': -0.18201495041268251}
{'reward_ctrl': -0.47439081852295623, 'reward_dist': -0.16880546701606175}
{'reward_ctrl': -1.0181389855692307, 'reward_dist': -0.16418111195363128}
{'reward_ctrl': -0.22306736601189767, 'reward_dist': -0.16230684658799044}
{'reward_ctrl': -1.1621085667087894, 'reward_dist': -0.15956335467479657}
{'reward_ctrl': -0.64969299926382129, 'reward_dist': -0.15613988965045741}
{'reward_ctrl': -0.68320535419567674, 'reward_dist': -0.15513303892201885}
{'reward_ctrl': -0.04238563650576059, 'reward_dist': -0.15533544722522788}
{'reward_ctrl': -0.4427431380741873, 'reward_dist': -0.15626979543083383}
{'reward_ctrl': -0.50505388187575906, 'reward_dist': -0.16176058694453282}
{'reward_ctrl': -0.87045086840410557, 'reward_dist': -0.17222752252313797}
{'reward_ctrl': -0.46102987534636714, 'reward_dist': -0.18270856975986885}
{'reward_ctrl': -0.014873412352578944, 'reward_dist': -0.18955792129368748}
{'reward_ctrl': -1.1979803769332331, 'reward_dist': -0.19254597973571361}
{'reward_ctrl': -0.89918005659191247, 'reward_dist': -0.19205265224212206}
{'reward_ctrl': -0.62095166837798532, 'reward_dist': -0.19205158736523392}
{'reward_ctrl': -0.28194839187962162, 'reward_dist': -0.41252533432644395}
{'reward_ctrl': -1.2327206893994012, 'reward_dist': -0.41184725758214313}
{'reward_ctrl': -0.17501495276856696, 'reward_dist': -0.41191929776572811}
{'reward_ctrl': -0.46384451217557721, 'reward_dist': -0.41495406098325704}
{'reward_ctrl': -0.9004661969835307, 'reward_dist': -0.41871257860342082}
{'reward_ctrl': -0.99806709373527791, 'reward_dist': -0.41780243463755695}
{'reward_ctrl': -0.9359584202253548, 'reward_dist': -0.40893357552642123}
{'reward_ctrl': -0.94349389217797208, 'reward_dist': -0.39072024907505115}
{'reward_ctrl': -0.22704001398244808, 'reward_dist': -0.36750356371873316}
{'reward_ctrl': -0.13325447369841925, 'reward_dist': -0.34322649907027236}
{'reward_ctrl': -0.37047706347593312, 'reward_dist': -0.3183952266214316}
{'reward_ctrl': -1.3304838329754509, 'reward_dist': -0.29605282099931657}
{'reward_ctrl': -1.477624767166775, 'reward_dist': -0.27128670424341567}
{'reward_ctrl': -1.0220680842979408, 'reward_dist': -0.25300610247872318}
{'reward_ctrl': -0.07060780266817443, 'reward_dist': -0.24134218639163296}
{'reward_ctrl': -0.054829954046961206, 'reward_dist': -0.22707559660598936}
{'reward_ctrl': -0.1767318385607683, 'reward_dist': -0.21562252017505773}
{'reward_ctrl': -0.53391528065108451, 'reward_dist': -0.20977738699244974}
{'reward_ctrl': -0.78975708286162138, 'reward_dist': -0.20565111765113833}
{'reward_ctrl': -1.2030109355670249, 'reward_dist': -0.20745015810781073}
{'reward_ctrl': -0.72335410338495976, 'reward_dist': -0.22654822767152899}
{'reward_ctrl': -0.23939087200594664, 'reward_dist': -0.25897790026933892}
{'reward_ctrl': -0.46471258833288531, 'reward_dist': -0.29434086178001712}
{'reward_ctrl': -0.64343724690390547, 'reward_dist': -0.32361306639889859}
{'reward_ctrl': -0.83082153125201397, 'reward_dist': -0.3513608948842154}
{'reward_ctrl': -0.22340012382782254, 'reward_dist': -0.37868319794945193}
{'reward_ctrl': -1.1237999706777113, 'reward_dist': -0.40020748671534717}
{'reward_ctrl': -0.2226699296822614, 'reward_dist': -0.41605273203522147}
{'reward_ctrl': -1.0873925306515053, 'reward_dist': -0.4187027747795819}
{'reward_ctrl': -0.044961144603686651, 'reward_dist': -0.40655990934687281}
{'reward_ctrl': -0.95861985822104989, 'reward_dist': -0.37828416490145444}
{'reward_ctrl': -0.41562018019223806, 'reward_dist': -0.34227069795509868}
{'reward_ctrl': -0.29757195699992262, 'reward_dist': -0.30788573685139375}
{'reward_ctrl': -1.4954641445487757, 'reward_dist': -0.27553872413042862}
{'reward_ctrl': -0.30247900392240196, 'reward_dist': -0.24770497951283874}
{'reward_ctrl': -0.087686682695694823, 'reward_dist': -0.23715959214573584}
{'reward_ctrl': -1.0091938063036952, 'reward_dist': -0.23685199705495338}
{'reward_ctrl': -1.1873537775677729, 'reward_dist': -0.23623162866701591}
{'reward_ctrl': -1.0742037942970875, 'reward_dist': -0.23503745770311274}
{'reward_ctrl': -0.41830466083587015, 'reward_dist': -0.23440686121877941}
{'reward_ctrl': -1.1100150102770612, 'reward_dist': -0.2339134278737427}
{'reward_ctrl': -0.89874826999067969, 'reward_dist': -0.23395246276444417}
{'reward_ctrl': -1.5241539212656181, 'reward_dist': -0.23447724552775465}
{'reward_ctrl': -1.4665033726518839, 'reward_dist': -0.23486397109468071}
{'reward_ctrl': -0.54794477192865709, 'reward_dist': -0.23700191033906942}
{'reward_ctrl': -0.70026860679592995, 'reward_dist': -0.24067121313483611}
{'reward_ctrl': -0.69041237338944061, 'reward_dist': -0.24551877010841758}
{'reward_ctrl': -0.20954989820348852, 'reward_dist': -0.25296586225576889}
{'reward_ctrl': -0.80441459823585681, 'reward_dist': -0.26250125176338973}
{'reward_ctrl': -0.39022300428855206, 'reward_dist': -0.26993748551991303}
{'reward_ctrl': -0.23975917674475755, 'reward_dist': -0.16896199241559601}
{'reward_ctrl': -0.38408771943953141, 'reward_dist': -0.17027200533587913}
{'reward_ctrl': -1.3883737339635291, 'reward_dist': -0.17180410352917108}
{'reward_ctrl': -0.12427031708148195, 'reward_dist': -0.17132902867897776}
{'reward_ctrl': -0.38493250187724609, 'reward_dist': -0.16899985821408781}
{'reward_ctrl': -1.0133969241060043, 'reward_dist': -0.16476949993026804}
{'reward_ctrl': -1.2581520686873624, 'reward_dist': -0.15757633167162011}
{'reward_ctrl': -0.69405355971195037, 'reward_dist': -0.14993809606877306}
{'reward_ctrl': -0.94529419039618467, 'reward_dist': -0.14368187180242706}
{'reward_ctrl': -1.4627076630830347, 'reward_dist': -0.13966490326157377}
{'reward_ctrl': -1.0526781145648891, 'reward_dist': -0.13834239237058932}
{'reward_ctrl': -1.1883829278532509, 'reward_dist': -0.14164567955654922}
{'reward_ctrl': -0.4891583068837011, 'reward_dist': -0.1468342718597429}
{'reward_ctrl': -0.32326251435043418, 'reward_dist': -0.1530190644494909}
{'reward_ctrl': -0.71233400986910911, 'reward_dist': -0.16152373668938305}
{'reward_ctrl': -0.6811741355839509, 'reward_dist': -0.17249669060684292}
{'reward_ctrl': -0.20275538310547095, 'reward_dist': -0.18707032979185406}
{'reward_ctrl': -0.1381051785618487, 'reward_dist': -0.20266841465983926}
{'reward_ctrl': -0.92351062457097977, 'reward_dist': -0.2181318258646687}
{'reward_ctrl': -0.50132713407928309, 'reward_dist': -0.23348363619422843}
{'reward_ctrl': -1.0413706925212485, 'reward_dist': -0.2464664229363385}
{'reward_ctrl': -1.1466362748525365, 'reward_dist': -0.25511628143864462}
{'reward_ctrl': -0.0053581406268119703, 'reward_dist': -0.26208855110543028}
{'reward_ctrl': -0.84831567624910453, 'reward_dist': -0.26881526309655079}
{'reward_ctrl': -1.0988008141755135, 'reward_dist': -0.27390631440089086}
{'reward_ctrl': -1.4504241664389634, 'reward_dist': -0.27745994537767371}
{'reward_ctrl': -0.10823561090148906, 'reward_dist': -0.27861231325786334}
{'reward_ctrl': -0.96102656692615818, 'reward_dist': -0.2779060479125352}
{'reward_ctrl': -0.69374006872153049, 'reward_dist': -0.27619238360487047}
{'reward_ctrl': -0.59855322007106493, 'reward_dist': -0.27365756438625449}
{'reward_ctrl': -1.393925443209084, 'reward_dist': -0.26951259034315833}
{'reward_ctrl': -0.75844017427745958, 'reward_dist': -0.26198637191191887}
{'reward_ctrl': -0.65726733117742209, 'reward_dist': -0.24957076927458133}
{'reward_ctrl': -0.61904618060547922, 'reward_dist': -0.23544503711883236}
{'reward_ctrl': -0.94927251263489798, 'reward_dist': -0.21879846884353135}
{'reward_ctrl': -1.003497227322377, 'reward_dist': -0.19553869676701874}
{'reward_ctrl': -0.054129138416867451, 'reward_dist': -0.17267487415250207}
{'reward_ctrl': -0.45489773123977889, 'reward_dist': -0.15503078588691338}
{'reward_ctrl': -0.76458545369684949, 'reward_dist': -0.14215096783937903}
{'reward_ctrl': -0.0072256097939785331, 'reward_dist': -0.13356427767406523}
{'reward_ctrl': -0.056318111108765834, 'reward_dist': -0.12864300334179452}
{'reward_ctrl': -1.0655583359707821, 'reward_dist': -0.1287707329882852}
{'reward_ctrl': -0.028515611628013041, 'reward_dist': -0.13199831346967242}
{'reward_ctrl': -0.076012502785100702, 'reward_dist': -0.13558975424856737}
{'reward_ctrl': -0.52017743610083889, 'reward_dist': -0.13987473828020242}
{'reward_ctrl': -1.685731224482184, 'reward_dist': -0.14593462533409429}
{'reward_ctrl': -1.0078636256021662, 'reward_dist': -0.15656534146045975}
{'reward_ctrl': -0.87065458773259841, 'reward_dist': -0.17177390025774308}
{'reward_ctrl': -0.40828299314530953, 'reward_dist': -0.18693427810943541}
{'reward_ctrl': -0.85086413453907739, 'reward_dist': -0.20181971775009225}
{'reward_ctrl': -0.23137887910764324, 'reward_dist': -0.047580049377854421}
{'reward_ctrl': -0.030864252955583416, 'reward_dist': -0.044805300598574238}
{'reward_ctrl': -0.95326616236497763, 'reward_dist': -0.038934831696947829}
{'reward_ctrl': -0.94359007061525546, 'reward_dist': -0.032280866315640304}
{'reward_ctrl': -1.1371735756509342, 'reward_dist': -0.038010164381803477}
{'reward_ctrl': -0.69697603160801402, 'reward_dist': -0.057036352619070613}
{'reward_ctrl': -0.14138352789333333, 'reward_dist': -0.078395572626384843}
{'reward_ctrl': -0.99508305985855161, 'reward_dist': -0.1044673792285544}
{'reward_ctrl': -1.2405481372817935, 'reward_dist': -0.13881607759960593}
{'reward_ctrl': -1.2598778798468302, 'reward_dist': -0.18663378219974514}
{'reward_ctrl': -0.61652836498047603, 'reward_dist': -0.23820047446068396}
{'reward_ctrl': -0.54966868521361045, 'reward_dist': -0.28420563915030433}
{'reward_ctrl': -1.077830240175297, 'reward_dist': -0.32215846760020428}
{'reward_ctrl': -1.4819675508535297, 'reward_dist': -0.35134059243307841}
