{'reward_ctrl': -0.19475688626170531, 'reward_dist': -0.30473280942001846}
{'reward_ctrl': -0.58237674862923616, 'reward_dist': -0.1043432606677064}
{'reward_ctrl': -0.22028735411413505, 'reward_dist': -0.099970859618582181}
{'reward_ctrl': -0.80946384515149439, 'reward_dist': -0.10488407110019943}
{'reward_ctrl': -0.91776077183966898, 'reward_dist': -0.11917388789595421}
{'reward_ctrl': -1.1368519091161919, 'reward_dist': -0.14382556762972973}
{'reward_ctrl': -0.38475837920869221, 'reward_dist': -0.168792304385456}
{'reward_ctrl': -0.17492072026740602, 'reward_dist': -0.19085798155231967}
{'reward_ctrl': -0.76806343291205093, 'reward_dist': -0.21508108955017641}
{'reward_ctrl': -0.26955665024370784, 'reward_dist': -0.23740788788}
{'reward_ctrl': -0.47564687017121671, 'reward_dist': -0.25661874853314048}
{'reward_ctrl': -0.033450125253012379, 'reward_dist': -0.27473104614316646}
{'reward_ctrl': -0.65077818551119648, 'reward_dist': -0.29024655151462092}
{'reward_ctrl': -0.3478074190900437, 'reward_dist': -0.30081391626004245}
{'reward_ctrl': -0.84603229412112824, 'reward_dist': -0.30817951000521993}
{'reward_ctrl': -0.79916489340138019, 'reward_dist': -0.31224150034098413}
{'reward_ctrl': -0.92851458507171336, 'reward_dist': -0.31101825327340005}
{'reward_ctrl': -0.3370017049058695, 'reward_dist': -0.30714832050991392}
{'reward_ctrl': -0.18903763842401072, 'reward_dist': -0.30188559633215312}
{'reward_ctrl': -0.46158011553570788, 'reward_dist': -0.29490082230638276}
{'reward_ctrl': -0.60769627202300658, 'reward_dist': -0.28691127405951916}
{'reward_ctrl': -0.21714632524802385, 'reward_dist': -0.27428422368850608}
{'reward_ctrl': -0.47578769305660756, 'reward_dist': -0.25840540182325505}
{'reward_ctrl': -0.019750971855068238, 'reward_dist': -0.24549980854860268}
{'reward_ctrl': -0.043273208246428295, 'reward_dist': -0.23516497064698469}
{'reward_ctrl': -0.81938506980036385, 'reward_dist': -0.22427058930031959}
{'reward_ctrl': -1.0717684139407857, 'reward_dist': -0.21119213018947541}
{'reward_ctrl': -0.84848818595387931, 'reward_dist': -0.20154640780249999}
{'reward_ctrl': -1.4041350354232742, 'reward_dist': -0.200957363139045}
{'reward_ctrl': -0.12383960767313072, 'reward_dist': -0.20291500952766137}
{'reward_ctrl': -0.62937696836438672, 'reward_dist': -0.20299710117728215}
{'reward_ctrl': -1.228825213567321, 'reward_dist': -0.20536769080143605}
{'reward_ctrl': -0.30555938121824644, 'reward_dist': -0.21292570580667863}
{'reward_ctrl': -0.35169219405578267, 'reward_dist': -0.21950967083820719}
{'reward_ctrl': -1.1065618439999918, 'reward_dist': -0.22130794737894063}
{'reward_ctrl': -0.14688752381426837, 'reward_dist': -0.22207987429687315}
{'reward_ctrl': -0.12869880076819318, 'reward_dist': -0.2192688489926094}
{'reward_ctrl': -1.7017900896342819, 'reward_dist': -0.20924275640284765}
{'reward_ctrl': -0.67129275389577625, 'reward_dist': -0.069333519606569402}
{'reward_ctrl': -0.42953908335716751, 'reward_dist': -0.076074120589399621}
{'reward_ctrl': -0.058821265249190013, 'reward_dist': -0.083871325798554205}
{'reward_ctrl': -0.33297924247023186, 'reward_dist': -0.084271489986647574}
{'reward_ctrl': -0.39141004832582638, 'reward_dist': -0.080626706819608165}
{'reward_ctrl': -0.6976373770326123, 'reward_dist': -0.077276636052242692}
{'reward_ctrl': -0.73680247469124349, 'reward_dist': -0.083912146518422159}
{'reward_ctrl': -0.31252970079949571, 'reward_dist': -0.097467994644723985}
{'reward_ctrl': -1.3866290439137208, 'reward_dist': -0.10690933770787699}
{'reward_ctrl': -0.68258744971489604, 'reward_dist': -0.11066748089799817}
{'reward_ctrl': -0.89731530903507573, 'reward_dist': -0.10597181896800688}
{'reward_ctrl': -0.59694647030592285, 'reward_dist': -0.093247391409157526}
{'reward_ctrl': -1.2163586282834529, 'reward_dist': -0.076014249257626898}
{'reward_ctrl': -0.13551809202713822, 'reward_dist': -0.055641823790292172}
{'reward_ctrl': -0.85787406301266578, 'reward_dist': -0.042003214444814439}
{'reward_ctrl': -0.50944674414214608, 'reward_dist': -0.046633172836122845}
{'reward_ctrl': -0.23264208749094789, 'reward_dist': -0.058437246677944484}
{'reward_ctrl': -0.55722983355237843, 'reward_dist': -0.072307693748482629}
{'reward_ctrl': -0.3128137771395626, 'reward_dist': -0.086939779491993122}
{'reward_ctrl': -0.9974543556947385, 'reward_dist': -0.10121143033526343}
{'reward_ctrl': -0.28275032133965855, 'reward_dist': -0.11690159148917505}
{'reward_ctrl': -0.6457710473708711, 'reward_dist': -0.13374662097827886}
{'reward_ctrl': -0.93606100858372665, 'reward_dist': -0.1494957673664396}
{'reward_ctrl': -0.09212070958061272, 'reward_dist': -0.16506735926142937}
{'reward_ctrl': -1.0683085057800767, 'reward_dist': -0.1786002547345967}
{'reward_ctrl': -0.25218514520782881, 'reward_dist': -0.18671922403912067}
{'reward_ctrl': -0.89598467900010625, 'reward_dist': -0.18763535147496738}
{'reward_ctrl': -0.53139285289319171, 'reward_dist': -0.18948602765658051}
{'reward_ctrl': -1.3958492865086782, 'reward_dist': -0.19454512132951482}
{'reward_ctrl': -0.51808427317152073, 'reward_dist': -0.20838324772541514}
{'reward_ctrl': -0.15149559938741378, 'reward_dist': -0.2288703883268112}
{'reward_ctrl': -0.63708801386004377, 'reward_dist': -0.24866781125389192}
{'reward_ctrl': -1.458892785003874, 'reward_dist': -0.26332795376774348}
{'reward_ctrl': -0.32496193567376186, 'reward_dist': -0.27213198396109917}
{'reward_ctrl': -1.5959300387184467, 'reward_dist': -0.2717474736015314}
{'reward_ctrl': -0.1673904885219652, 'reward_dist': -0.25253607790434335}
{'reward_ctrl': -1.480024358010918, 'reward_dist': -0.20945268946428547}
{'reward_ctrl': -0.2596978633711281, 'reward_dist': -0.15453905076148622}
{'reward_ctrl': -0.72459745284130805, 'reward_dist': -0.094627971505214625}
{'reward_ctrl': -0.42886627975418656, 'reward_dist': -0.045423399890789404}
{'reward_ctrl': -0.84121432348577874, 'reward_dist': -0.06518319511447318}
{'reward_ctrl': -0.69736064577493495, 'reward_dist': -0.11318387474409561}
{'reward_ctrl': -0.18215415533847634, 'reward_dist': -0.15728735748462133}
{'reward_ctrl': -0.77819235093122019, 'reward_dist': -0.19895953487729559}
{'reward_ctrl': -1.2191033667759688, 'reward_dist': -0.23197870349269337}
{'reward_ctrl': -0.68451705589706857, 'reward_dist': -0.26378658521653986}
{'reward_ctrl': -0.76204610158049446, 'reward_dist': -0.30060068420463903}
{'reward_ctrl': -0.46661345695690765, 'reward_dist': -0.33593658519407943}
{'reward_ctrl': -0.64623489817686053, 'reward_dist': -0.36167307295209999}
{'reward_ctrl': -0.8822876542422492, 'reward_dist': -0.37317844611834483}
{'reward_ctrl': -0.2348139302368939, 'reward_dist': -0.12464483849087969}
{'reward_ctrl': -0.83141776757046815, 'reward_dist': -0.12088129532437576}
{'reward_ctrl': -0.56339897079103118, 'reward_dist': -0.10532972194168433}
{'reward_ctrl': -1.1111831093415161, 'reward_dist': -0.07965221063009835}
{'reward_ctrl': -0.37596124759499, 'reward_dist': -0.042687561570071933}
{'reward_ctrl': -0.81909311078105718, 'reward_dist': -0.0097286772300141135}
{'reward_ctrl': -0.20351323806290902, 'reward_dist': -0.056621526539642413}
{'reward_ctrl': -0.16523704470534686, 'reward_dist': -0.094805930141334663}
{'reward_ctrl': -0.28387690737329119, 'reward_dist': -0.1337166627548261}
{'reward_ctrl': -0.60264458975678481, 'reward_dist': -0.1695345217715194}
{'reward_ctrl': -0.094804450566568638, 'reward_dist': -0.19748507486954844}
{'reward_ctrl': -1.1552652833141153, 'reward_dist': -0.21878219070066926}
{'reward_ctrl': -0.41828613953202121, 'reward_dist': -0.24405555932133349}
{'reward_ctrl': -1.5016857915208184, 'reward_dist': -0.27683572609602303}
{'reward_ctrl': -0.26960522706278051, 'reward_dist': -0.31365321800882917}
{'reward_ctrl': -0.49200499139571013, 'reward_dist': -0.34752726315361898}
{'reward_ctrl': -0.2053880016312504, 'reward_dist': -0.37044891018757964}
{'reward_ctrl': -0.3406588668979148, 'reward_dist': -0.38384460859819247}
{'reward_ctrl': -0.09346063113885858, 'reward_dist': -0.3905587629745077}
{'reward_ctrl': -0.58325303455803035, 'reward_dist': -0.39136079515764099}
{'reward_ctrl': -0.65608929221139256, 'reward_dist': -0.38755376942300346}
{'reward_ctrl': -1.0459480004589217, 'reward_dist': -0.37625603098068261}
{'reward_ctrl': -1.2745334977769649, 'reward_dist': -0.35055860824512797}
{'reward_ctrl': -0.28816714374673652, 'reward_dist': -0.30868404862240373}
{'reward_ctrl': -0.73986063687914094, 'reward_dist': -0.25416750661443283}
{'reward_ctrl': -0.81469249353191198, 'reward_dist': -0.18504048027509779}
{'reward_ctrl': -0.20517692889955444, 'reward_dist': -0.10320543217643403}
{'reward_ctrl': -0.207229740737325, 'reward_dist': -0.034529694320022918}
{'reward_ctrl': -0.15141764472937111, 'reward_dist': -0.084826029751300158}
{'reward_ctrl': -0.5053511398821755, 'reward_dist': -0.16150510782558547}
{'reward_ctrl': -0.17188689335239346, 'reward_dist': -0.22601941452563196}
{'reward_ctrl': -0.74596569044708649, 'reward_dist': -0.2789104129962125}
{'reward_ctrl': -0.053839183323979807, 'reward_dist': -0.31940078057340793}
{'reward_ctrl': -0.72407717746749412, 'reward_dist': -0.34997654326045391}
{'reward_ctrl': -0.15040676278890211, 'reward_dist': -0.3765642046811456}
{'reward_ctrl': -0.33402911304287369, 'reward_dist': -0.39527509294051877}
{'reward_ctrl': -0.54469281256221302, 'reward_dist': -0.40099633438298915}
{'reward_ctrl': -0.5298499783867836, 'reward_dist': -0.39310616540003662}
{'reward_ctrl': -0.18008001315541641, 'reward_dist': -0.37228707999777061}
{'reward_ctrl': -0.95709439753895298, 'reward_dist': -0.34072567704307105}
{'reward_ctrl': -1.4325569850783748, 'reward_dist': -0.2985931574024121}
{'reward_ctrl': -0.14204645713662359, 'reward_dist': -0.25051031916578603}
{'reward_ctrl': -1.3359234922235146, 'reward_dist': -0.20057140688627109}
{'reward_ctrl': -0.72187445310411658, 'reward_dist': -0.15890352467125402}
{'reward_ctrl': -0.31352545111487962, 'reward_dist': -0.12208276567167681}
{'reward_ctrl': -1.1658215759846455, 'reward_dist': -0.081121630563289221}
{'reward_ctrl': -1.5940897065289337, 'reward_dist': -0.045926316945549044}
{'reward_ctrl': -0.26450962157320607, 'reward_dist': -0.0072847130838590663}
{'reward_ctrl': -0.40283150403539658, 'reward_dist': -0.037303045884238335}
{'reward_ctrl': -0.082498029500682316, 'reward_dist': -0.070891850069017201}
{'reward_ctrl': -0.34988781558186677, 'reward_dist': -0.11121014914134081}
{'reward_ctrl': -0.67879700968821732, 'reward_dist': -0.11222091467904514}
{'reward_ctrl': -1.4314781845004789, 'reward_dist': -0.11607833003540495}
{'reward_ctrl': -0.59062761333372538, 'reward_dist': -0.11868004480777364}
{'reward_ctrl': -0.8141007305796204, 'reward_dist': -0.11728804980535475}
{'reward_ctrl': -0.22860116071860254, 'reward_dist': -0.11703229833896547}
{'reward_ctrl': -0.38206847742810957, 'reward_dist': -0.11786976027274582}
{'reward_ctrl': -0.52424522120842854, 'reward_dist': -0.12029154368391563}
{'reward_ctrl': -0.20800413609141266, 'reward_dist': -0.12755762488755698}
{'reward_ctrl': -0.93751771979871812, 'reward_dist': -0.13717876080011354}
{'reward_ctrl': -0.8431103200308121, 'reward_dist': -0.14201012461267754}
{'reward_ctrl': -0.46663214672926395, 'reward_dist': -0.13887993868154166}
{'reward_ctrl': -1.0139974611098235, 'reward_dist': -0.13058284549427104}
{'reward_ctrl': -1.2334187194882975, 'reward_dist': -0.11862754030990859}
{'reward_ctrl': -0.9895450356540112, 'reward_dist': -0.10810361160536745}
{'reward_ctrl': -0.6316311649717461, 'reward_dist': -0.10338388980300368}
{'reward_ctrl': -0.36623203872484794, 'reward_dist': -0.10044331547964687}
{'reward_ctrl': -0.25763992335032143, 'reward_dist': -0.099093374880441301}
{'reward_ctrl': -0.99530666620689567, 'reward_dist': -0.10031934757387519}
{'reward_ctrl': -1.2785644441418835, 'reward_dist': -0.10613532879973366}
{'reward_ctrl': -1.0819609027674963, 'reward_dist': -0.11409939965753875}
{'reward_ctrl': -1.5317333638418313, 'reward_dist': -0.11992288849011792}
{'reward_ctrl': -0.92055285167525747, 'reward_dist': -0.13300355396959562}
{'reward_ctrl': -0.74039739783599268, 'reward_dist': -0.15051262566941392}
{'reward_ctrl': -1.7595577277092647, 'reward_dist': -0.16902529576841802}
{'reward_ctrl': -0.34885975328167973, 'reward_dist': -0.19788354215087856}
{'reward_ctrl': -0.16874805169081181, 'reward_dist': -0.23219595907156518}
{'reward_ctrl': -1.4788731664494881, 'reward_dist': -0.26270887418205063}
{'reward_ctrl': -1.0175732650096108, 'reward_dist': -0.28685370607405603}
{'reward_ctrl': -0.44226441121748572, 'reward_dist': -0.30586532317294435}
{'reward_ctrl': -0.2438861238126806, 'reward_dist': -0.31680107266938373}
{'reward_ctrl': -1.1476621215760878, 'reward_dist': -0.31335796510781416}
{'reward_ctrl': -0.71271335519246881, 'reward_dist': -0.29302229057806101}
{'reward_ctrl': -1.437078931567473, 'reward_dist': -0.25470840956251994}
{'reward_ctrl': -0.0033511924856197972, 'reward_dist': -0.20109287336003773}
{'reward_ctrl': -0.52391475577341451, 'reward_dist': -0.14022969485299433}
{'reward_ctrl': -1.1235662715004662, 'reward_dist': -0.077562845125309129}
{'reward_ctrl': -1.3731762641610437, 'reward_dist': -0.018464000287024458}
{'reward_ctrl': -0.42806264033089969, 'reward_dist': -0.042333254992277032}
{'reward_ctrl': -0.14972551811754348, 'reward_dist': -0.091685249646762959}
{'reward_ctrl': -0.68920544812799034, 'reward_dist': -0.12202605542615078}
{'reward_ctrl': -0.60326901452794268, 'reward_dist': -0.1197087674121516}
{'reward_ctrl': -0.036633156388417153, 'reward_dist': -0.11542548048370178}
{'reward_ctrl': -1.1093550744791651, 'reward_dist': -0.11332245833277937}
{'reward_ctrl': -1.829285449640194, 'reward_dist': -0.11559098624277747}
{'reward_ctrl': -0.26381697907266527, 'reward_dist': -0.12009323566650044}
{'reward_ctrl': -0.34302614753735072, 'reward_dist': -0.12372244254187248}
{'reward_ctrl': -0.2298306764344204, 'reward_dist': -0.12855071488667671}
{'reward_ctrl': -1.2968411505512227, 'reward_dist': -0.13344170629905397}
{'reward_ctrl': -1.2144274559048815, 'reward_dist': -0.13788787085017962}
{'reward_ctrl': -0.35354341316787852, 'reward_dist': -0.16137430224850158}
{'reward_ctrl': -0.6167316875446156, 'reward_dist': -0.16154786920342654}
{'reward_ctrl': -0.032329266378103252, 'reward_dist': -0.16810054925560644}
{'reward_ctrl': -1.124324521042011, 'reward_dist': -0.17974932619919054}
{'reward_ctrl': -0.58279976037205383, 'reward_dist': -0.19149901877054126}
{'reward_ctrl': -1.3044143280574891, 'reward_dist': -0.2059765278191916}
{'reward_ctrl': -0.4120098520025442, 'reward_dist': -0.23077263981637508}
{'reward_ctrl': -0.10561140067176861, 'reward_dist': -0.25794611981320598}
{'reward_ctrl': -0.57786150242590217, 'reward_dist': -0.27724197339144263}
{'reward_ctrl': -1.1352175577842623, 'reward_dist': -0.29652981321217936}
{'reward_ctrl': -0.010215043493024498, 'reward_dist': -0.31821136272006234}
{'reward_ctrl': -1.0549541673219209, 'reward_dist': -0.33965698320594795}
{'reward_ctrl': -0.59820958086994902, 'reward_dist': -0.35867922304589073}
{'reward_ctrl': -0.057906646591476152, 'reward_dist': -0.37300858242832252}
{'reward_ctrl': -0.51310960007110551, 'reward_dist': -0.38447632716156904}
{'reward_ctrl': -0.29313083271955398, 'reward_dist': -0.39419967988301607}
{'reward_ctrl': -0.99726582451961143, 'reward_dist': -0.40174646949603632}
{'reward_ctrl': -1.0790573750832892, 'reward_dist': -0.40659391605284462}
{'reward_ctrl': -0.85313759400601374, 'reward_dist': -0.4079868900903163}
{'reward_ctrl': -0.70287467658168734, 'reward_dist': -0.40701565491326808}
{'reward_ctrl': -0.70294641209666375, 'reward_dist': -0.40361151070998824}
{'reward_ctrl': -0.64395948428986038, 'reward_dist': -0.39673505577135199}
{'reward_ctrl': -0.41693734943447808, 'reward_dist': -0.38739205965741863}
{'reward_ctrl': -0.078510088494849029, 'reward_dist': -0.37667570250129406}
{'reward_ctrl': -0.677588635674231, 'reward_dist': -0.36539912104097555}
{'reward_ctrl': -0.95529216277965878, 'reward_dist': -0.35246432246097203}
{'reward_ctrl': -0.66708020305081628, 'reward_dist': -0.34071482336391778}
{'reward_ctrl': -0.56019698229906212, 'reward_dist': -0.33445602112111816}
{'reward_ctrl': -0.38293555694914105, 'reward_dist': -0.32874555251428539}
{'reward_ctrl': -0.25439759332600398, 'reward_dist': -0.32137362914143719}
{'reward_ctrl': -1.2350867749499215, 'reward_dist': -0.31171645424297684}
{'reward_ctrl': -0.15705801594820165, 'reward_dist': -0.29701763356369015}
{'reward_ctrl': -0.33586068328181096, 'reward_dist': -0.2793852028564851}
{'reward_ctrl': -1.0741672350910383, 'reward_dist': -0.26398042015309287}
{'reward_ctrl': -0.02899737339200574, 'reward_dist': -0.24558379092821317}
{'reward_ctrl': -1.0799287743605888, 'reward_dist': -0.22258552280655342}
{'reward_ctrl': -0.85472902980787269, 'reward_dist': -0.19561242376071711}
{'reward_ctrl': -0.52525321856698182, 'reward_dist': -0.1604378207375812}
{'reward_ctrl': -1.3514776372722048, 'reward_dist': -0.11954664192197807}
{'reward_ctrl': -1.4430852559177918, 'reward_dist': -0.085141812850896892}
{'reward_ctrl': -0.59230632185999343, 'reward_dist': -0.079340031857466423}
{'reward_ctrl': -1.0989975801461338, 'reward_dist': -0.13007777556209155}
{'reward_ctrl': -0.65190889379949424, 'reward_dist': -0.20812729028212373}
{'reward_ctrl': -0.28832341371250997, 'reward_dist': -0.28372506663083658}
{'reward_ctrl': -0.65548157865676293, 'reward_dist': -0.34391793665638365}
{'reward_ctrl': -0.21618222450944877, 'reward_dist': -0.38554805220491301}
{'reward_ctrl': -0.1137599261410103, 'reward_dist': -0.40758599154317676}
{'reward_ctrl': -0.53004902883778116, 'reward_dist': -0.4146025550223647}
{'reward_ctrl': -0.71612228887939433, 'reward_dist': -0.40508849548110937}
{'reward_ctrl': -0.25468457167029629, 'reward_dist': -0.37311619412570152}
{'reward_ctrl': -0.56700077139237082, 'reward_dist': -0.24987438988026184}
{'reward_ctrl': -0.46830844582682452, 'reward_dist': -0.24870440406511324}
{'reward_ctrl': -0.91214434379305964, 'reward_dist': -0.24840116974524407}
{'reward_ctrl': -0.1978218973021359, 'reward_dist': -0.24495590602605594}
{'reward_ctrl': -0.57035332173699826, 'reward_dist': -0.23545616117299803}
{'reward_ctrl': -0.56576761005084064, 'reward_dist': -0.22990181643442306}
{'reward_ctrl': -1.3845459848182133, 'reward_dist': -0.22993157575027678}
{'reward_ctrl': -0.4379973533221137, 'reward_dist': -0.22787831820667004}
{'reward_ctrl': -0.25326385667903112, 'reward_dist': -0.22081061155370821}
{'reward_ctrl': -0.88636333455182648, 'reward_dist': -0.20918850382555729}
{'reward_ctrl': -0.48875154191694953, 'reward_dist': -0.18953690298901504}
{'reward_ctrl': -0.81807575722862447, 'reward_dist': -0.16486382014039039}
{'reward_ctrl': -0.30513456903936015, 'reward_dist': -0.13479728575664221}
{'reward_ctrl': -0.95347344780268262, 'reward_dist': -0.10292779891424619}
{'reward_ctrl': -1.1788168918429882, 'reward_dist': -0.071478136606559023}
{'reward_ctrl': -0.58543046402314702, 'reward_dist': -0.043096895040744689}
{'reward_ctrl': -0.037710032019814432, 'reward_dist': -0.056130348817977127}
{'reward_ctrl': -0.82266367966550413, 'reward_dist': -0.10178752003214502}
{'reward_ctrl': -0.87955143655939749, 'reward_dist': -0.15465470803839099}
{'reward_ctrl': -1.2802735541351276, 'reward_dist': -0.2077922817083003}
{'reward_ctrl': -0.062853059827470303, 'reward_dist': -0.25094451920651994}
{'reward_ctrl': -0.23838415280747741, 'reward_dist': -0.28199922920923093}
{'reward_ctrl': -0.35636266919140092, 'reward_dist': -0.29965175990503234}
{'reward_ctrl': -0.60178038634810582, 'reward_dist': -0.30751942911788382}
{'reward_ctrl': -1.4606998025348248, 'reward_dist': -0.30993609957060764}
{'reward_ctrl': -0.72702731057525538, 'reward_dist': -0.30432136122642889}
{'reward_ctrl': -0.85592188946910985, 'reward_dist': -0.29206809778650827}
{'reward_ctrl': -0.68478194688528427, 'reward_dist': -0.27723318377099365}
{'reward_ctrl': -0.14483492908039194, 'reward_dist': -0.25962937235234762}
{'reward_ctrl': -0.66401370668915605, 'reward_dist': -0.24033822568556415}
{'reward_ctrl': -0.62515348093959255, 'reward_dist': -0.22425381403182021}
{'reward_ctrl': -0.62505156329418921, 'reward_dist': -0.20874094094081211}
{'reward_ctrl': -1.1048996603634516, 'reward_dist': -0.19381486120276384}
{'reward_ctrl': -0.39273350167145538, 'reward_dist': -0.183788583495721}
{'reward_ctrl': -0.1156668483867842, 'reward_dist': -0.17698832964530911}
{'reward_ctrl': -0.15268265168278575, 'reward_dist': -0.17503333013100889}
{'reward_ctrl': -1.2129631564109138, 'reward_dist': -0.1757181689133224}
{'reward_ctrl': -0.053763003560618, 'reward_dist': -0.17668631560433856}
{'reward_ctrl': -0.11327387634852459, 'reward_dist': -0.17578053706004707}
{'reward_ctrl': -0.62706863090679033, 'reward_dist': -0.17172100170613513}
{'reward_ctrl': -0.15003515185270458, 'reward_dist': -0.16551418277450905}
{'reward_ctrl': -1.0460447773328172, 'reward_dist': -0.15970255879189957}
{'reward_ctrl': -0.91342889495359991, 'reward_dist': -0.15651664518785696}
{'reward_ctrl': -0.56293702733648254, 'reward_dist': -0.15828731062889886}
{'reward_ctrl': -0.48997649910987773, 'reward_dist': -0.16192911572306465}
{'reward_ctrl': -0.95927692224000394, 'reward_dist': -0.16276789332679553}
{'reward_ctrl': -1.313520069791045, 'reward_dist': -0.15901978959847837}
{'reward_ctrl': -0.13245587237639364, 'reward_dist': -0.1544101969852382}
{'reward_ctrl': -0.61128272614386669, 'reward_dist': -0.14838566937833284}
{'reward_ctrl': -0.99063284472402535, 'reward_dist': -0.14479433947203182}
{'reward_ctrl': -1.1982518679773668, 'reward_dist': -0.20394470673604193}
{'reward_ctrl': -0.17369038086892924, 'reward_dist': -0.20208956201054834}
{'reward_ctrl': -0.76012520703837472, 'reward_dist': -0.1988375924722674}
{'reward_ctrl': -0.074601505573977392, 'reward_dist': -0.19768475043862463}
{'reward_ctrl': -1.0106615894637219, 'reward_dist': -0.19791443012481325}
{'reward_ctrl': -0.18134492392627882, 'reward_dist': -0.19870919511169505}
{'reward_ctrl': -0.79168675907179742, 'reward_dist': -0.19918576252973277}
{'reward_ctrl': -0.72954861035916252, 'reward_dist': -0.19788467653002895}
{'reward_ctrl': -0.65118771380335971, 'reward_dist': -0.19585190072556699}
{'reward_ctrl': -0.94222338891968438, 'reward_dist': -0.19538571772145888}
{'reward_ctrl': -0.3544367241550701, 'reward_dist': -0.19646278018090876}
{'reward_ctrl': -1.0085740980502038, 'reward_dist': -0.19632758550549617}
{'reward_ctrl': -1.0277882309722606, 'reward_dist': -0.19695659945294414}
{'reward_ctrl': -0.59528440438976338, 'reward_dist': -0.19725780614380481}
{'reward_ctrl': -0.24567476315290615, 'reward_dist': -0.1951178591996709}
{'reward_ctrl': -0.32062623622983166, 'reward_dist': -0.194004734556011}
{'reward_ctrl': -0.66754384734560279, 'reward_dist': -0.1952886135559862}
{'reward_ctrl': -1.1507768464491277, 'reward_dist': -0.19579164520609904}
{'reward_ctrl': -0.80236805276833445, 'reward_dist': -0.19537985406902919}
{'reward_ctrl': -0.96358302511617644, 'reward_dist': -0.19519552538488805}
{'reward_ctrl': -0.3427243743428583, 'reward_dist': -0.19509410433369909}
{'reward_ctrl': -0.56936057940533746, 'reward_dist': -0.19465734453583977}
{'reward_ctrl': -0.088214005131859244, 'reward_dist': -0.19216617957029933}
{'reward_ctrl': -0.91925942474647349, 'reward_dist': -0.18935335465436656}
{'reward_ctrl': -0.96439837873449741, 'reward_dist': -0.1848059785469926}
{'reward_ctrl': -1.068932724455022, 'reward_dist': -0.1784859909715325}
{'reward_ctrl': -0.42504375254097793, 'reward_dist': -0.1697187424699681}
{'reward_ctrl': -0.96198090707316541, 'reward_dist': -0.15686632979583434}
{'reward_ctrl': -1.3796658365203391, 'reward_dist': -0.14418256087084008}
{'reward_ctrl': -0.56132608617841007, 'reward_dist': -0.13483898640221381}
{'reward_ctrl': -0.70188644723480631, 'reward_dist': -0.12581320495355205}
{'reward_ctrl': -0.22238410060289412, 'reward_dist': -0.11754073303628085}
{'reward_ctrl': -0.79591717959419594, 'reward_dist': -0.11058051740240588}
{'reward_ctrl': -1.2187247058985793, 'reward_dist': -0.1001384988682906}
{'reward_ctrl': -0.82236912413247876, 'reward_dist': -0.089722346202496667}
{'reward_ctrl': -0.47439081852295623, 'reward_dist': -0.082960774241052596}
{'reward_ctrl': -1.0181389855692307, 'reward_dist': -0.078855488688013009}
{'reward_ctrl': -0.22306736601189767, 'reward_dist': -0.073751672551003636}
{'reward_ctrl': -1.1621085667087894, 'reward_dist': -0.065691357170955436}
{'reward_ctrl': -0.64969299926382129, 'reward_dist': -0.061161508182816494}
{'reward_ctrl': -0.68320535419567674, 'reward_dist': -0.05811881900685268}
{'reward_ctrl': -0.04238563650576059, 'reward_dist': -0.052203175104394831}
{'reward_ctrl': -0.4427431380741873, 'reward_dist': -0.046266272079235359}
{'reward_ctrl': -0.50505388187575906, 'reward_dist': -0.041155650777647469}
{'reward_ctrl': -0.87045086840410557, 'reward_dist': -0.040336562812234321}
{'reward_ctrl': -0.46102987534636714, 'reward_dist': -0.043263809909798182}
{'reward_ctrl': -0.014873412352578944, 'reward_dist': -0.04699810471775185}
{'reward_ctrl': -1.1979803769332331, 'reward_dist': -0.049098342024122069}
{'reward_ctrl': -0.89918005659191247, 'reward_dist': -0.050218926125691718}
{'reward_ctrl': -0.62095166837798532, 'reward_dist': -0.051512597951352816}
{'reward_ctrl': -0.28194839187962162, 'reward_dist': -0.15902116184952803}
{'reward_ctrl': -1.2327206893994012, 'reward_dist': -0.15750834836203276}
{'reward_ctrl': -0.17501495276856696, 'reward_dist': -0.15765128913414739}
{'reward_ctrl': -0.46384451217557721, 'reward_dist': -0.16423945527810668}
{'reward_ctrl': -0.9004661969835307, 'reward_dist': -0.17251513865661469}
{'reward_ctrl': -0.99806709373527791, 'reward_dist': -0.17039743484598199}
{'reward_ctrl': -0.9359584202253548, 'reward_dist': -0.15133431491488314}
{'reward_ctrl': -0.94349389217797208, 'reward_dist': -0.11665280817504826}
{'reward_ctrl': -0.22704001398244808, 'reward_dist': -0.079616784704933816}
{'reward_ctrl': -0.13325447369841925, 'reward_dist': -0.051018225002559744}
{'reward_ctrl': -0.37047706347593312, 'reward_dist': -0.04108374117685324}
{'reward_ctrl': -1.3304838329754509, 'reward_dist': -0.052844600898302369}
{'reward_ctrl': -1.477624767166775, 'reward_dist': -0.075325150877628547}
{'reward_ctrl': -1.0220680842979408, 'reward_dist': -0.093760488660046742}
{'reward_ctrl': -0.07060780266817443, 'reward_dist': -0.10592259433185086}
{'reward_ctrl': -0.054829954046961206, 'reward_dist': -0.12116393138047338}
{'reward_ctrl': -0.1767318385607683, 'reward_dist': -0.13357058795074056}
{'reward_ctrl': -0.53391528065108451, 'reward_dist': -0.14015368029319508}
{'reward_ctrl': -0.78975708286162138, 'reward_dist': -0.14473965204763661}
{'reward_ctrl': -1.2030109355670249, 'reward_dist': -0.14304627523596772}
{'reward_ctrl': -0.72335410338495976, 'reward_dist': -0.12338815785786689}
